prediction,name
1,nonAMP4596
1,AMP1685
0,AMP2156
1,AMP402
1,AMP946
0,nonAMP113399
1,AMP3159
0,nonAMP128474
0,nonAMP118530
0,nonAMP142016
0,nonAMP165585
1,AMP2929
1,AMP145
0,nonAMP83372
0,nonAMP136619
0,AMP3153
1,nonAMP5909
0,nonAMP137257
1,AMP2163
1,AMP9
1,AMP526
0,nonAMP40164
0,nonAMP3786
1,AMP1011
1,AMP2052
1,nonAMP139340
1,AMP2646
0,nonAMP62292
1,AMP1947
1,AMP2582
1,AMP1282
0,nonAMP45708
1,AMP1583
1,AMP683
1,AMP3225
0,nonAMP134187
1,AMP2750
0,nonAMP90063
0,nonAMP100986
1,AMP2579
0,nonAMP147973
0,AMP2355
0,AMP1357
0,nonAMP94748
1,nonAMP23950
0,nonAMP29202
0,nonAMP10069
1,AMP2951
0,nonAMP49466
1,AMP1398
1,AMP1095
0,nonAMP159908
1,AMP1570
0,nonAMP128276
1,AMP2526
0,AMP412
1,AMP1076
1,AMP1438
1,AMP777
1,AMP738
1,AMP2447
0,nonAMP109947
1,AMP2848
1,AMP854
0,nonAMP66308
0,nonAMP67343
0,nonAMP119086
0,nonAMP36115
1,nonAMP87058
0,AMP1655
0,nonAMP166422
1,AMP503
0,nonAMP985
0,nonAMP28933
0,nonAMP124122
0,nonAMP38730
1,AMP1447
0,AMP3253
1,nonAMP35485
1,AMP492
0,nonAMP17040
0,nonAMP46124
1,AMP143
1,AMP834
0,nonAMP49563
1,AMP3020
1,AMP876
0,nonAMP48830
1,AMP1832
0,nonAMP81814
0,nonAMP165647
1,AMP623
1,AMP1049
0,nonAMP25106
1,nonAMP10986
1,AMP3137
1,nonAMP118137
0,nonAMP117019
0,nonAMP137785
1,AMP2455
0,nonAMP31818
0,nonAMP11198
1,AMP2855
1,AMP2626
0,nonAMP39233
1,AMP2887
0,nonAMP27563
1,AMP2723
1,AMP246
0,nonAMP101740
1,AMP2601
1,AMP778
0,nonAMP150226
1,AMP2738
0,nonAMP113420
1,AMP7
1,AMP1383
0,nonAMP48337
1,AMP2244
0,nonAMP125933
0,nonAMP42111
1,AMP2281
1,AMP3264
0,nonAMP126870
0,AMP195
0,nonAMP64201
0,nonAMP160174
0,AMP2316
0,nonAMP77549
1,nonAMP78444
0,nonAMP87069
0,nonAMP109314
0,nonAMP128196
1,AMP1413
1,AMP48
0,nonAMP86727
1,AMP1908
0,nonAMP43715
1,AMP2144
1,nonAMP52285
1,AMP2300
1,AMP1937
1,AMP141
1,AMP2730
0,AMP383
0,nonAMP131889
1,AMP3134
0,nonAMP29909
0,nonAMP154627
0,nonAMP120142
1,AMP1396
1,AMP1893
1,AMP908
0,nonAMP14554
0,nonAMP21556
1,AMP965
1,nonAMP22596
0,nonAMP31724
1,AMP552
0,nonAMP155787
0,nonAMP111932
1,nonAMP122004
0,AMP2568
0,nonAMP91163
1,AMP1701
0,nonAMP90029
1,AMP113
1,nonAMP164369
0,nonAMP20906
0,AMP3204
1,AMP1781
1,AMP1397
0,nonAMP143136
0,nonAMP32323
1,nonAMP1940
0,nonAMP74695
1,AMP2795
0,nonAMP102953
1,AMP2271
0,nonAMP143882
1,AMP898
0,nonAMP94043
0,nonAMP126195
1,AMP565
1,AMP2917
0,AMP2902
0,nonAMP64075
1,AMP3192
1,AMP2388
1,AMP1806
0,nonAMP51758
1,AMP2250
1,AMP2741
0,nonAMP62023
1,AMP262
0,nonAMP80728
1,nonAMP154146
1,AMP2075
1,nonAMP74247
0,nonAMP48357
0,nonAMP48654
1,AMP2732
1,AMP2079
1,AMP150
1,AMP2501
1,AMP2515
0,nonAMP96726
1,nonAMP58825
1,nonAMP8539
0,nonAMP28516
